"Record Length",100002,"Points",-0.00025000159,-0.0116667
"Sample Interval",5e-009,s,-0.00024999659,-0.005
"Trigger Point",50000,"Samples",-0.00024999159,-0.005
"Trigger Time",0.319,s,-0.00024998659,-0.0116667
,,,-0.00024998159,-0.005
"Horizontal Offset",-0.000250002,s,-0.00024997659,-0.005
,,,-0.00024997159,-0.005
,,,-0.00024996659,-0.005
,,,-0.00024996159,-0.005
,,,-0.00024995659,-0.005
,,,-0.00024995159,-0.0116667
,,,-0.00024994659,-0.005
,,,-0.00024994159,-0.005
,,,-0.00024993659,-0.005
,,,-0.00024993159,-0.005
,,,-0.00024992659,-0.005
,,,-0.00024992159,-0.0116667
,,,-0.00024991659,-0.005
,,,-0.00024991159,-0.005
,,,-0.00024990659,-0.005
,,,-0.00024990159,-0.005
,,,-0.00024989659,-0.005
,,,-0.00024989159,-0.0116667
,,,-0.00024988659,-0.005
,,,-0.00024988159,-0.005
,,,-0.00024987659,-0.005
,,,-0.00024987159,-0.005
,,,-0.00024986659,-0.005
,,,-0.00024986159,-0.005
,,,-0.00024985659,-0.005
,,,-0.00024985159,-0.005
,,,-0.00024984659,-0.005
,,,-0.00024984159,-0.005
,,,-0.00024983659,-0.005
,,,-0.00024983159,-0.005
,,,-0.00024982659,-0.005
,,,-0.00024982159,-0.005
,,,-0.00024981659,-0.005
,,,-0.00024981159,-0.005
,,,-0.00024980659,-0.005
,,,-0.00024980159,-0.005
,,,-0.00024979659,-0.005
,,,-0.00024979159,-0.005
,,,-0.00024978659,-0.005
,,,-0.00024978159,-0.005
,,,-0.00024977659,-0.0116667
,,,-0.00024977159,-0.005
,,,-0.00024976659,-0.005
,,,-0.00024976159,-0.005
,,,-0.00024975659,-0.005
,,,-0.00024975159,-0.005
,,,-0.00024974659,-0.005
,,,-0.00024974159,-0.005
,,,-0.00024973659,-0.005
,,,-0.00024973159,-0.005
,,,-0.00024972659,-0.0116667
,,,-0.00024972159,-0.005
,,,-0.00024971659,-0.005
,,,-0.00024971159,-0.005
,,,-0.00024970659,-0.0116667
,,,-0.00024970159,-0.005
,,,-0.00024969659,-0.005
,,,-0.00024969159,-0.005
,,,-0.00024968659,-0.005
,,,-0.00024968159,-0.005
,,,-0.00024967659,-0.005
,,,-0.00024967159,-0.0116667
,,,-0.00024966659,-0.005
,,,-0.00024966159,-0.005
,,,-0.00024965659,-0.005
,,,-0.00024965159,-0.005
,,,-0.00024964659,-0.005
,,,-0.00024964159,-0.005
,,,-0.00024963659,-0.005
,,,-0.00024963159,-0.005
,,,-0.00024962659,-0.005
,,,-0.00024962159,-0.005
,,,-0.00024961659,-0.005
,,,-0.00024961159,-0.005
,,,-0.00024960659,-0.005
,,,-0.00024960159,-0.005
,,,-0.00024959659,-0.005
,,,-0.00024959159,-0.005
,,,-0.00024958659,-0.005
,,,-0.00024958159,-0.005
,,,-0.00024957659,-0.005
,,,-0.00024957159,-0.005
,,,-0.00024956659,-0.005
,,,-0.00024956159,-0.005
,,,-0.00024955659,-0.005
,,,-0.00024955159,-0.005
,,,-0.00024954659,-0.005
,,,-0.00024954159,-0.005
,,,-0.00024953659,-0.005
,,,-0.00024953159,-0.0116667
,,,-0.00024952659,-0.005
,,,-0.00024952159,-0.005
,,,-0.00024951659,-0.0116667
,,,-0.00024951159,-0.005
,,,-0.00024950659,-0.005
,,,-0.00024950159,-0.005
,,,-0.00024949659,-0.005
,,,-0.00024949159,-0.005
,,,-0.00024948659,-0.005
,,,-0.00024948159,-0.005
,,,-0.00024947659,-0.005
,,,-0.00024947159,-0.005
,,,-0.00024946659,-0.005
,,,-0.00024946159,-0.005
,,,-0.00024945659,-0.005
,,,-0.00024945159,-0.005
,,,-0.00024944659,-0.005
,,,-0.00024944159,-0.005
,,,-0.00024943659,-0.005
,,,-0.00024943159,-0.005
,,,-0.00024942659,-0.005
,,,-0.00024942159,-0.005
,,,-0.00024941659,-0.005
,,,-0.00024941159,-0.005
,,,-0.00024940659,-0.005
,,,-0.00024940159,-0.005
,,,-0.00024939659,-0.005
,,,-0.00024939159,-0.005
,,,-0.00024938659,-0.005
,,,-0.00024938159,-0.005
,,,-0.00024937659,-0.005
,,,-0.00024937159,-0.005
,,,-0.00024936659,-0.005
,,,-0.00024936159,-0.005
,,,-0.00024935659,-0.005
,,,-0.00024935159,-0.005
,,,-0.00024934659,-0.0116667
,,,-0.00024934159,-0.005
,,,-0.00024933659,-0.005
,,,-0.00024933159,-0.005
,,,-0.00024932659,-0.005
,,,-0.00024932159,-0.005
,,,-0.00024931659,-0.005
,,,-0.00024931159,-0.005
,,,-0.00024930659,-0.005
,,,-0.00024930159,-0.005
,,,-0.00024929659,-0.005
,,,-0.00024929159,-0.005
,,,-0.00024928659,-0.005
,,,-0.00024928159,-0.005
,,,-0.00024927659,-0.005
,,,-0.00024927159,-0.005
,,,-0.00024926659,-0.005
,,,-0.00024926159,-0.005
,,,-0.00024925659,-0.005
,,,-0.00024925159,-0.005
,,,-0.00024924659,-0.005
,,,-0.00024924159,-0.005
,,,-0.00024923659,-0.005
,,,-0.00024923159,-0.005
,,,-0.00024922659,-0.005
,,,-0.00024922159,-0.005
,,,-0.00024921659,-0.005
,,,-0.00024921159,-0.005
,,,-0.00024920659,-0.005
,,,-0.00024920159,-0.005
,,,-0.00024919659,-0.005
,,,-0.00024919159,-0.005
,,,-0.00024918659,-0.005
,,,-0.00024918159,-0.005
,,,-0.00024917659,-0.005
,,,-0.00024917159,-0.005
,,,-0.00024916659,-0.0116667
,,,-0.00024916159,-0.005
,,,-0.00024915659,-0.005
,,,-0.00024915159,-0.005
,,,-0.00024914659,-0.005
,,,-0.00024914159,-0.005
,,,-0.00024913659,-0.005
,,,-0.00024913159,-0.005
,,,-0.00024912659,-0.005
,,,-0.00024912159,-0.005
,,,-0.00024911659,-0.005
,,,-0.00024911159,-0.005
,,,-0.00024910659,-0.005
,,,-0.00024910159,-0.005
,,,-0.00024909659,-0.005
,,,-0.00024909159,-0.005
,,,-0.00024908659,-0.005
,,,-0.00024908159,-0.005
,,,-0.00024907659,-0.005
,,,-0.00024907159,-0.005
,,,-0.00024906659,-0.005
,,,-0.00024906159,-0.0116667
,,,-0.00024905659,-0.005
,,,-0.00024905159,-0.005
,,,-0.00024904659,-0.005
,,,-0.00024904159,-0.005
,,,-0.00024903659,-0.005
,,,-0.00024903159,-0.005
,,,-0.00024902659,-0.005
,,,-0.00024902159,-0.005
,,,-0.00024901659,-0.005
,,,-0.00024901159,-0.005
,,,-0.00024900659,-0.005
,,,-0.00024900159,-0.005
,,,-0.00024899659,-0.005
,,,-0.00024899159,-0.005
,,,-0.00024898659,-0.005
,,,-0.00024898159,-0.005
,,,-0.00024897659,-0.005
,,,-0.00024897159,-0.005
,,,-0.00024896659,-0.005
,,,-0.00024896159,-0.005
,,,-0.00024895659,-0.005
,,,-0.00024895159,-0.0116667
,,,-0.00024894659,-0.005
,,,-0.00024894159,-0.0116667
,,,-0.00024893659,-0.005
,,,-0.00024893159,-0.005
,,,-0.00024892659,-0.005
,,,-0.00024892159,-0.005
,,,-0.00024891659,-0.005
,,,-0.00024891159,-0.005
,,,-0.00024890659,-0.005
,,,-0.00024890159,-0.005
,,,-0.00024889659,-0.005
,,,-0.00024889159,-0.005
,,,-0.00024888659,-0.005
,,,-0.00024888159,-0.0116667
,,,-0.00024887659,-0.005
,,,-0.00024887159,-0.005
,,,-0.00024886659,-0.005
,,,-0.00024886159,-0.005
,,,-0.00024885659,-0.005
,,,-0.00024885159,-0.005
,,,-0.00024884659,-0.005
,,,-0.00024884159,-0.005
,,,-0.00024883659,-0.005
,,,-0.00024883159,-0.0116667
,,,-0.00024882659,-0.005
,,,-0.00024882159,-0.005
,,,-0.00024881659,-0.005
,,,-0.00024881159,-0.005
,,,-0.00024880659,-0.005
,,,-0.00024880159,-0.005
,,,-0.00024879659,-0.005
,,,-0.00024879159,-0.005
,,,-0.00024878659,-0.005
,,,-0.00024878159,-0.005
,,,-0.00024877659,-0.005
,,,-0.00024877159,-0.0116667
,,,-0.00024876659,-0.0116667
,,,-0.00024876159,-0.005
,,,-0.00024875659,-0.005
,,,-0.00024875159,-0.0116667
,,,-0.00024874659,-0.0116667
,,,-0.00024874159,-0.005
,,,-0.00024873659,-0.0116667
,,,-0.00024873159,-0.005
,,,-0.00024872659,-0.005
,,,-0.00024872159,-0.005
,,,-0.00024871659,-0.005
