"Record Length",100002,"Points",-5.0200195e-005,0.000266667
"Sample Interval",1e-009,s,-5.0199195e-005,0.000266667
"Trigger Point",50200,"Samples",-5.0198195e-005,0.000266667
"Trigger Time",0.195,s,-5.0197195e-005,0.000266667
,,,-5.0196195e-005,0.000266667
"Horizontal Offset",-5.02002e-005,s,-5.0195195e-005,0.000266667
,,,-5.0194195e-005,0.000266667
,,,-5.0193195e-005,0.000266667
,,,-5.0192195e-005,0.000266667
,,,-5.0191195e-005,0.000266667
,,,-5.0190195e-005,-6.66667e-005
,,,-5.0189195e-005,-6.66667e-005
,,,-5.0188195e-005,-6.66667e-005
,,,-5.0187195e-005,-6.66667e-005
,,,-5.0186195e-005,0.000266667
,,,-5.0185195e-005,0.000266667
,,,-5.0184195e-005,0.000266667
,,,-5.0183195e-005,-6.66667e-005
,,,-5.0182195e-005,0.000266667
,,,-5.0181195e-005,0.000266667
,,,-5.0180195e-005,0.000266667
,,,-5.0179195e-005,-6.66667e-005
,,,-5.0178195e-005,-6.66667e-005
,,,-5.0177195e-005,-6.66667e-005
,,,-5.0176195e-005,0.000266667
,,,-5.0175195e-005,0.000266667
,,,-5.0174195e-005,-6.66667e-005
,,,-5.0173195e-005,-6.66667e-005
,,,-5.0172195e-005,-6.66667e-005
,,,-5.0171195e-005,0.000266667
,,,-5.0170195e-005,-6.66667e-005
,,,-5.0169195e-005,-6.66667e-005
,,,-5.0168195e-005,0.000266667
,,,-5.0167195e-005,-6.66667e-005
,,,-5.0166195e-005,0.000266667
,,,-5.0165195e-005,0.000266667
,,,-5.0164195e-005,0.000266667
,,,-5.0163195e-005,0.000266667
,,,-5.0162195e-005,-6.66667e-005
,,,-5.0161195e-005,-6.66667e-005
,,,-5.0160195e-005,-6.66667e-005
,,,-5.0159195e-005,-6.66667e-005
,,,-5.0158195e-005,-6.66667e-005
,,,-5.0157195e-005,-6.66667e-005
,,,-5.0156195e-005,0.000266667
,,,-5.0155195e-005,0.000266667
,,,-5.0154195e-005,0.000266667
,,,-5.0153195e-005,0.000266667
,,,-5.0152195e-005,0.000266667
,,,-5.0151195e-005,0.000266667
,,,-5.0150195e-005,0.000266667
,,,-5.0149195e-005,0.000266667
,,,-5.0148195e-005,0.000266667
,,,-5.0147195e-005,0.000266667
,,,-5.0146195e-005,0.000266667
